Compound,ConvertedDate,Negative,Neutral,Positive,RawDate,Text,TimeDiff,Tweets Ago,User
0.1154,2018-10-03 21:27:01+00:00,0.0,0.943,0.057,Wed Oct 03 21:27:01 +0000 2018,"RT @FoxNews: .@PressSec: “The testimony by Dr. Ford was compelling, but you can’t make this decision based on emotion, it has to be based o…",0,44,@FoxNews
0.0,2018-10-03 21:27:01+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:01 +0000 2018,"@FoxNews Just another way to fund themselves and ""causes"" to use money illegally for themselves",0,45,@FoxNews
0.0,2018-10-03 21:27:01+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:01 +0000 2018,RT @FoxNews: Senator @lisamurkowski reacts to the Kavanaugh investigation https://t.co/OcSAsSAZ27,0,46,@FoxNews
0.3612,2018-10-03 21:27:00+00:00,0.0,0.839,0.161,Wed Oct 03 21:27:00 +0000 2018,"@YetiCrib @AJansen118 @JasperKats @FoxNews @LindseyGrahamSC Like Hillary's e-mails, huh?  EXCEPT it involves treaso… https://t.co/rajCKWzFpy",0,47,@FoxNews
0.0,2018-10-03 21:26:58+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:58 +0000 2018,@VenomMovie @GOP @FoxNews @seanhannity @liz25366663 @LindseyGrahamSC @IngrahamAngle @ChuckGrassley @realDonaldTrump… https://t.co/9g5oA2nZ8R,0,48,@FoxNews
0.694,2018-10-03 21:26:58+00:00,0.15,0.459,0.391,Wed Oct 03 21:26:58 +0000 2018,@FoxNews @SenJohnKennedy FORD GOT RESPECT. KAVANAUGH GOT NO RESPECT. JUST SHUT UP.,0,49,@FoxNews
0.0,2018-10-03 21:26:58+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:58 +0000 2018,@FoxNews And your taxes?,0,50,@FoxNews
0.605,2018-10-03 21:26:58+00:00,0.18,0.459,0.361,Wed Oct 03 21:26:58 +0000 2018,"@FoxNews GOOD!!!... Rich Tax-Cheats, Are A DISGRACE To Our System Of Justice &amp; Fairness.",0,51,@FoxNews
-0.4019,2018-10-03 21:26:58+00:00,0.162,0.838,0.0,Wed Oct 03 21:26:58 +0000 2018,"RT @FoxNews: .@WhiteHouse defends Trump’s mocking of Kavanaugh accuser, says he was 'stating facts' https://t.co/TMKlTgCTjt",0,52,@FoxNews
-0.6124,2018-10-03 21:26:57+00:00,0.309,0.593,0.097,Wed Oct 03 21:26:57 +0000 2018,@FoxNews @lisamurkowski Please don’t let the Democratic or protesters bully you into a no vote The Democratic Party… https://t.co/iqfYnTlazL,0,53,@FoxNews
0.0,2018-10-03 21:26:56+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:56 +0000 2018,RT @EdKrassen: Thoughts and Prayers to @FoxNews https://t.co/OIWDMg7fQ7,0,54,@FoxNews
0.0,2018-10-03 21:26:56+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:56 +0000 2018,"RT @lloyd_dennis8: @FoxNews @senatemajldr It all depends upon how you define your duty.  Your duty is to the American people, not the Repub…",0,55,@FoxNews
0.0,2018-10-03 21:26:56+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:56 +0000 2018,@FoxNews @GovMikeHuckabee @LouDobbs @seanhannity @JesseBWatters @Varneyco @DiamondandSilk https://t.co/aJ1NzhYWTb,0,56,@FoxNews
0.0,2018-10-03 21:26:55+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:55 +0000 2018,#WTFGOP @BenSasse @OrrinHatch @ChuckGrassley @LindseyGrahamSC @RandPaul @tedcruz @JeffFlake @SenatorCollins… https://t.co/IwCjLa3t8T,0,57,@FoxNews
0.4939,2018-10-03 21:26:55+00:00,0.0,0.842,0.158,Wed Oct 03 21:26:55 +0000 2018,"@TheFive - Will someone on that panel kindly smack @TheJuanWilliams upside his mellon. Juan is in such denial,what… https://t.co/86Ek7uqK7Z",0,58,@FoxNews
-0.296,2018-10-03 21:26:55+00:00,0.128,0.872,0.0,Wed Oct 03 21:26:55 +0000 2018,@FoxNews @dianem1122 @Sen_JoeManchin No you're not.  You're looking to see what everybody else does.  Fairweather Joe.,0,59,@FoxNews
-0.5574,2018-10-03 21:26:55+00:00,0.375,0.625,0.0,Wed Oct 03 21:26:55 +0000 2018,@FoxNews this man is full of shit,0,60,@FoxNews
0.0,2018-10-03 21:26:54+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:54 +0000 2018,"RT @FoxNews: .@PressSec: “They’re not opposed to Judge Kavanaugh’s judicial views, they’re literally trying to undercut the voice of the Am…",0,61,@FoxNews
-0.4019,2018-10-03 21:26:54+00:00,0.162,0.838,0.0,Wed Oct 03 21:26:54 +0000 2018,"RT @FoxNews: .@WhiteHouse defends Trump’s mocking of Kavanaugh accuser, says he was 'stating facts' https://t.co/TMKlTgCTjt",0,62,@FoxNews
0.0,2018-10-03 21:26:53+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:53 +0000 2018,@PutnamIvet @OnTheCaseMan @FoxNews @PressSec @WhiteHouse @FBI @SenatorCollins @lisamurkowski @JeffFlake Remember th… https://t.co/Fa0hyTbsfl,0,63,@FoxNews
0.0,2018-10-03 21:26:53+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:53 +0000 2018,RT @FoxNews: Mayor de Blasio says New York is 'looking to recoup' any unpaid taxes from Trump on heels of NYT report. https://t.co/waUBfwZT…,0,64,@FoxNews
0.0,2018-10-03 21:26:52+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:52 +0000 2018,@FoxNews Trump should then recoup ALL the monies he's spent over the years to make NYGA!,0,65,@FoxNews
0.1511,2018-10-03 21:26:52+00:00,0.0,0.85,0.15,Wed Oct 03 21:26:52 +0000 2018,@BGeeezus @FoxNews @KristinaParts @TeamCavuto Nope none of your nosey business,0,66,@FoxNews
-0.0387,2018-10-03 21:26:51+00:00,0.06,0.94,0.0,Wed Oct 03 21:26:51 +0000 2018,@FoxNews @SenJohnKennedy I’m sorry I know your right they both deserve respect.... but should the accuser go to pol… https://t.co/US3JHl9Ppa,0,67,@FoxNews
-0.2732,2018-10-03 21:26:51+00:00,0.104,0.896,0.0,Wed Oct 03 21:26:51 +0000 2018,@FoxNews @KristinaParts @TeamCavuto How low can the NYT go? Now investigating Trump's father from the '70's. How ab… https://t.co/9CGhv2gZaO,0,68,@FoxNews
-0.1779,2018-10-03 21:26:50+00:00,0.116,0.884,0.0,Wed Oct 03 21:26:50 +0000 2018,@FoxNews Hey Bill go shake down the hot dog vendors over day old weiners.,0,69,@FoxNews
0.3612,2018-10-03 21:26:50+00:00,0.0,0.839,0.161,Wed Oct 03 21:26:50 +0000 2018,@FoxNews When will @nytimes make an effort like this to investigate the Clinton’s finances?,0,70,@FoxNews
0.4466,2018-10-03 21:26:49+00:00,0.087,0.75,0.163,Wed Oct 03 21:26:49 +0000 2018,"RT @amyriscool: @3DTruth @Ocasio2018 @FoxNews If Fox News is freaked out by Alexandria O-C, that means only one thing - we're WINNING.",0,71,@FoxNews
0.4939,2018-10-03 21:26:49+00:00,0.2,0.412,0.388,Wed Oct 03 21:26:49 +0000 2018,@FoxNews Sounds like a threat. Great state of New York folks.,0,72,@FoxNews
-0.4912,2018-10-03 21:26:48+00:00,0.249,0.636,0.114,Wed Oct 03 21:26:48 +0000 2018,@TheFive Will Someone help @TheJuanWilliams Me thinks his head is stuck up Butt! The stench is horrendous!… https://t.co/Sm3BkpEDnb,0,73,@FoxNews
-0.4973,2018-10-03 21:26:48+00:00,0.199,0.801,0.0,Wed Oct 03 21:26:48 +0000 2018,@DICEY63 @ALadyofReason1 @FoxNews @seanspicer @foxandfriends Hey “stupid” - not a fantasy but glad I proved my point.,0,74,@FoxNews
-0.6607,2018-10-03 21:26:47+00:00,0.24,0.76,0.0,Wed Oct 03 21:26:47 +0000 2018,ASK Feinstein for her FREAKING BANK RECORDS. AND HER CHINA CONNECTIONS !!!@RepMattGaetz @RepTreyGowdy @SenFeinstein… https://t.co/ba86x60OY0,0,75,@FoxNews
0.0,2018-10-03 21:26:47+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:47 +0000 2018,RT @FoxNews: Mayor de Blasio says New York is 'looking to recoup' any unpaid taxes from Trump on heels of NYT report. https://t.co/waUBfwZT…,0,76,@FoxNews
0.0,2018-10-03 21:26:47+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:47 +0000 2018,@mybrodougishot @FoxNews Blue Lives Matter!👩‍✈️👮🇺🇸,0,77,@FoxNews
-0.1779,2018-10-03 21:26:45+00:00,0.102,0.898,0.0,Wed Oct 03 21:26:45 +0000 2018,@beth2_k3a @Juan @FoxNews It’s weird you don’t remember anything except 100% it was BK &amp; 1 beer,0,78,@FoxNews
0.0,2018-10-03 21:26:45+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:45 +0000 2018,RT @FoxNews: .@Comey subpoena considered by Republicans on Capitol Hill https://t.co/txJu54FYRH https://t.co/5xhrmNZVm4,0,79,@FoxNews
0.0,2018-10-03 21:26:45+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:45 +0000 2018,@88ejr88 @TheFive @JesseBWatters @JudgeJeanine @greggutfeld @TheJuanWilliams @DanaPerino @FoxNews Me too! And not t… https://t.co/zw6mpNyeaN,0,80,@FoxNews
0.0516,2018-10-03 21:26:44+00:00,0.107,0.777,0.117,Wed Oct 03 21:26:44 +0000 2018,"@StephenNardozz1 @FoxNews @KristinaParts @TeamCavuto No, we should have to play by a similar set of rules. Not comm… https://t.co/6kFem4AZXk",0,81,@FoxNews
0.3612,2018-10-03 21:26:44+00:00,0.104,0.734,0.162,Wed Oct 03 21:26:44 +0000 2018,@rudijh @jpc1285 @FoxNews @SenJohnThune You love to call people bots. Probably because you don't have anything else hold up your arguments.,0,82,@FoxNews
0.0,2018-10-03 21:26:44+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:44 +0000 2018,"@FoxNews Remember Mayor de Blasio, what goes around comes around.",0,83,@FoxNews
0.6094,2018-10-03 21:26:42+00:00,0.0,0.834,0.166,Wed Oct 03 21:26:42 +0000 2018,@OCpatriot123 @FoxNews @nytimes I'm very proud of her!! and her position on this subject. did you see the other sno… https://t.co/Ix9bjAlyhs,0,84,@FoxNews
0.4466,2018-10-03 21:26:42+00:00,0.094,0.729,0.177,Wed Oct 03 21:26:42 +0000 2018,"@3DTruth @Ocasio2018 @FoxNews If Fox News is freaked out by Alexandria O-C, that means only one thing - we're WINNING.",0,85,@FoxNews
0.2732,2018-10-03 21:26:41+00:00,0.0,0.656,0.344,Wed Oct 03 21:26:41 +0000 2018,@FoxNews As well they should,0,86,@FoxNews
-0.5511,2018-10-03 21:26:41+00:00,0.186,0.814,0.0,Wed Oct 03 21:26:41 +0000 2018,"RT @Rosemar10191215: @FoxNews 

Get Juan Williams off FOX';He is too liberal and anti Trump.If he cannot support our President then he does…",0,87,@FoxNews
0.0,2018-10-03 21:26:41+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:41 +0000 2018,"RT @03_jensen: Here's a story @CNN @FoxNews @ABC @MSNBC @CBSNews @60Minutes Opioid prescriptions have ⬇️Year after year, but deaths attribu…",0,88,@FoxNews
0.0,2018-10-03 21:26:41+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:41 +0000 2018,@foxandfriends @FOXTV @FoxNews https://t.co/UomdbHvVNt,0,89,@FoxNews
-0.1027,2018-10-03 21:26:40+00:00,0.069,0.931,0.0,Wed Oct 03 21:26:40 +0000 2018,@FoxNews Go after Trump cause any unpaid tax means less money for all and infrastructural development. I pay my fai… https://t.co/BSYta3emnF,0,90,@FoxNews
0.0,2018-10-03 21:26:40+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:40 +0000 2018,@FoxNews Let's check into De Blasio's taxes.,0,91,@FoxNews
0.0,2018-10-03 21:26:39+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:39 +0000 2018,"@politvidchannel @SmittyWrite @FoxNews It’s not a news organisation, so there’s that.",0,92,@FoxNews
-0.6808,2018-10-03 21:26:39+00:00,0.338,0.662,0.0,Wed Oct 03 21:26:39 +0000 2018,@FoxNews @UN @foxandfriends Tell them to go to hell POTUS...,0,93,@FoxNews
0.0,2018-10-03 21:26:38+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:38 +0000 2018,"@Pslcharlie @FoxNews @JesseBWatters @HillaryClinton @POTUS You're thinking, are you? Maybe you should think again.… https://t.co/RLsZRXyVf4",0,94,@FoxNews
0.25,2018-10-03 21:26:38+00:00,0.145,0.642,0.213,Wed Oct 03 21:26:38 +0000 2018,@FoxNews They just went to a new level. Bringing up finances of a dead parent. Wow. It would be like me looking int… https://t.co/2U3cOxiVCb,0,95,@FoxNews
0.4939,2018-10-03 21:26:37+00:00,0.0,0.238,0.762,Wed Oct 03 21:26:37 +0000 2018,@FoxNews Laughing.,0,96,@FoxNews
0.0,2018-10-03 21:26:37+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:37 +0000 2018,@FoxNews Deblasio is an a$$,0,97,@FoxNews
-0.3612,2018-10-03 21:26:36+00:00,0.217,0.783,0.0,Wed Oct 03 21:26:36 +0000 2018,@FoxNews @KristinaParts @TeamCavuto Another Witch Hunt that's already been canvassed,0,98,@FoxNews
0.4144,2018-10-03 21:26:35+00:00,0.0,0.65,0.35,Wed Oct 03 21:26:35 +0000 2018,@FoxNews Oh the Dems want more money what a joke,0,99,@FoxNews
-0.9062,2018-10-03 21:27:18+00:00,0.42,0.58,0.0,Wed Oct 03 21:27:18 +0000 2018,"RT @nytimes: Sexual assaults, knife attacks and suicide attempts are commonplace at Europe’s largest refugee camp. Aid groups warn of a men…",0,0,@nytimes
0.0,2018-10-03 21:27:18+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:18 +0000 2018,"@DavidJHarrisJr @TheRightSideof1 Grab your 🍿- the LEAKS begin! @SenFeinstein first, then her #Staff, oops and then… https://t.co/SVrYU6sOnK",0,1,@nytimes
-0.5106,2018-10-03 21:27:18+00:00,0.223,0.777,0.0,Wed Oct 03 21:27:18 +0000 2018,@brianstelter @nytimes Because you lost the narrative by whole heartedly being into a wild accusation &amp; desperately… https://t.co/YrvAzKuXyB,0,2,@nytimes
0.6705,2018-10-03 21:27:18+00:00,0.0,0.792,0.208,Wed Oct 03 21:27:18 +0000 2018,"RT @brianstelter: You know it's a huge story when... the Trump wealth investigation is STILL atop the @NYTimes home page, more than 24 hour…",0,3,@nytimes
0.0,2018-10-03 21:27:16+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:16 +0000 2018,"@cenkuygur @nytimes Why would Trump's taxes be a voting issue for me and this Dr. Ford sexual allegation is False,… https://t.co/QK855NLBB9",0,4,@nytimes
-0.4215,2018-10-03 21:27:16+00:00,0.109,0.891,0.0,Wed Oct 03 21:27:16 +0000 2018,RT @cenkuygur: With both the @nytimes story about his tax evasion - and his pathological lies about how he was a self-made man - and the at…,0,5,@nytimes
-0.4215,2018-10-03 21:27:16+00:00,0.109,0.891,0.0,Wed Oct 03 21:27:16 +0000 2018,RT @cenkuygur: With both the @nytimes story about his tax evasion - and his pathological lies about how he was a self-made man - and the at…,0,6,@nytimes
0.0,2018-10-03 21:27:16+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:16 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,7,@nytimes
0.6705,2018-10-03 21:27:16+00:00,0.0,0.792,0.208,Wed Oct 03 21:27:16 +0000 2018,"RT @brianstelter: You know it's a huge story when... the Trump wealth investigation is STILL atop the @NYTimes home page, more than 24 hour…",0,8,@nytimes
0.0,2018-10-03 21:27:16+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:16 +0000 2018,RT @bpolitics: New York authorities open probe into Trump tax allegations in @nytimes story https://t.co/0nqjx9zdeM,0,9,@nytimes
0.0,2018-10-03 21:27:15+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:15 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,10,@nytimes
0.0,2018-10-03 21:27:14+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:14 +0000 2018,RT @RaulOlmos_mx: La bomba que detonará este miércoles @nytimes sobre los indicios de evasión fiscal de Trump.👇 https://t.co/x5PqRcP5tz,0,11,@nytimes
0.0,2018-10-03 21:27:14+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:14 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,12,@nytimes
0.6369,2018-10-03 21:27:13+00:00,0.0,0.776,0.224,Wed Oct 03 21:27:13 +0000 2018,RT @bdomenech: The @nytimes claiming an exclusive about a letter @MZHemingway reported hours ago is just a perfect example of obvious media…,0,13,@nytimes
0.0,2018-10-03 21:27:13+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:13 +0000 2018,@cenkuygur @nytimes https://t.co/KN7at6ZqTI,0,14,@nytimes
0.0,2018-10-03 21:27:13+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:13 +0000 2018,@nytimes Meanwhile. https://t.co/0lI2yd96mM,0,15,@nytimes
0.0,2018-10-03 21:27:13+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:13 +0000 2018,@nytimes What business man doesn’t,0,16,@nytimes
0.9215,2018-10-03 21:27:12+00:00,0.0,0.548,0.452,Wed Oct 03 21:27:12 +0000 2018,"@LMichelle1989 @larryelder @nytimes Awesome! I am glad for you and I hope it proves to have been a good one, not a… https://t.co/KdYuCUuTeV",0,17,@nytimes
0.0,2018-10-03 21:27:12+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:12 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,18,@nytimes
0.0,2018-10-03 21:27:09+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:09 +0000 2018,"RT @SaysHummingbird: “I got peanuts” from my dad, Trump has said. @nytimes investigation found Trump received $413m from his dad &amp; another…",0,19,@nytimes
0.0,2018-10-03 21:27:08+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:08 +0000 2018,RT @GoldmanSachs: Philosopher @KAnthonyAppiah on how fiction shapes his answers to readers’ questions for his @nytimes “Ethicist” column: h…,0,20,@nytimes
0.0,2018-10-03 21:27:08+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:08 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,21,@nytimes
0.0,2018-10-03 21:27:08+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:08 +0000 2018,@JohnHipps @FoxNews @nytimes and you have proof of that ??,0,22,@nytimes
-0.128,2018-10-03 21:27:06+00:00,0.143,0.736,0.121,Wed Oct 03 21:27:06 +0000 2018,Just got a promoted @twitter storm from the failing @nytimes bashing our @potus. I had been keeping them around for… https://t.co/hB62I0KbSO,0,23,@nytimes
-0.4215,2018-10-03 21:27:05+00:00,0.109,0.891,0.0,Wed Oct 03 21:27:05 +0000 2018,RT @cenkuygur: With both the @nytimes story about his tax evasion - and his pathological lies about how he was a self-made man - and the at…,0,24,@nytimes
-0.4767,2018-10-03 21:27:04+00:00,0.193,0.807,0.0,Wed Oct 03 21:27:04 +0000 2018,"@flybrand @nealboudette @omarqazi @arbissell @KawasakiKR11 @danahull @Tesla @nytimes They do, but unfortunately a l… https://t.co/DzVFMHkI6v",0,25,@nytimes
-0.4767,2018-10-03 21:27:04+00:00,0.154,0.846,0.0,Wed Oct 03 21:27:04 +0000 2018,@cenkuygur @nytimes I'm disappointed in the cult-like Trumpists more than anything. There are also people who genui… https://t.co/OVtU0I4rT0,0,26,@nytimes
0.4767,2018-10-03 21:27:03+00:00,0.0,0.814,0.186,Wed Oct 03 21:27:03 +0000 2018,"@nytimes If any of this is true why wasn't it uncovered by any of a number of IRS audits?

I call #Bullshit",0,27,@nytimes
0.0,2018-10-03 21:27:02+00:00,0.0,1.0,0.0,Wed Oct 03 21:27:02 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,28,@nytimes
0.6705,2018-10-03 21:27:02+00:00,0.0,0.686,0.314,Wed Oct 03 21:27:02 +0000 2018,RT @nytimes: How Times journalists uncovered the original source of the president’s wealth https://t.co/kBccM5h95D,0,29,@nytimes
0.296,2018-10-03 21:27:00+00:00,0.0,0.864,0.136,Wed Oct 03 21:27:00 +0000 2018,"RT @RudyHavenstein: Adam Smith on Billionaire Worship.
Attn: @CNBC @business @FoxBusiness @nytimes @washingtonpost http://t.co/bctFuijDMl h…",0,30,@nytimes
0.3902,2018-10-03 21:27:00+00:00,0.073,0.797,0.13,Wed Oct 03 21:27:00 +0000 2018,RT @senatormayukh: i am so thrilled that my profile of @abrowntable is on the cover of the @nytimes food section in print today 😩 https://t…,0,31,@nytimes
0.6705,2018-10-03 21:26:59+00:00,0.0,0.792,0.208,Wed Oct 03 21:26:59 +0000 2018,"RT @brianstelter: You know it's a huge story when... the Trump wealth investigation is STILL atop the @NYTimes home page, more than 24 hour…",0,32,@nytimes
0.0,2018-10-03 21:26:59+00:00,0.14,0.72,0.14,Wed Oct 03 21:26:59 +0000 2018,"RT @AmericanRosie: Ohhhh Noooos, Shepherd Smith is back, breathlessly and excitedly announced the failing @nytimes #FakeNews story about fr…",0,33,@nytimes
0.0,2018-10-03 21:26:58+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:58 +0000 2018,"RT @SaysHummingbird: “I got peanuts” from my dad, Trump has said. @nytimes investigation found Trump received $413m from his dad &amp; another…",0,34,@nytimes
0.0,2018-10-03 21:26:58+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:58 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,35,@nytimes
0.0,2018-10-03 21:26:56+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:56 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,36,@nytimes
0.0,2018-10-03 21:26:56+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:56 +0000 2018,@cenkuygur @nytimes I didn't elect him...so don't include me in the WE!,0,37,@nytimes
0.4199,2018-10-03 21:26:55+00:00,0.0,0.843,0.157,Wed Oct 03 21:26:55 +0000 2018,"@me_mgtwy @SaysHummingbird @winetast3r @nytimes Thank you, that’s very kind!🙏🏽 That’s why we choose our friends,😂😂😂… https://t.co/X7Y27416Ls",0,38,@nytimes
0.0,2018-10-03 21:26:54+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:54 +0000 2018,RT @LVLGAGA: VIDEO: @ladygaga X @nytimes https://t.co/omZYX8BMzn,0,39,@nytimes
-0.2263,2018-10-03 21:26:53+00:00,0.137,0.863,0.0,Wed Oct 03 21:26:53 +0000 2018,"@brianstelter @nytimes They're trying to make us forget the Blasey-Ford debacle. 

Won't work.",0,40,@nytimes
0.0,2018-10-03 21:26:53+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:53 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,41,@nytimes
0.7906,2018-10-03 21:26:53+00:00,0.0,0.774,0.226,Wed Oct 03 21:26:53 +0000 2018,"RT @nytimes: Since 1901, the Nobel Prize in Chemistry has been won by 177 people. Frances H. Arnold just became only the fifth woman to ear…",0,42,@nytimes
0.3612,2018-10-03 21:26:50+00:00,0.0,0.839,0.161,Wed Oct 03 21:26:50 +0000 2018,@FoxNews When will @nytimes make an effort like this to investigate the Clinton’s finances?,0,43,@nytimes
-0.296,2018-10-03 21:26:50+00:00,0.109,0.891,0.0,Wed Oct 03 21:26:50 +0000 2018,RT @LeonKrauze: Esta extraordinaria investigación del @nytimes desmantela al Donald Trump empresario y demuestra que no hay arma más import…,0,44,@nytimes
-0.6249,2018-10-03 21:26:49+00:00,0.195,0.805,0.0,Wed Oct 03 21:26:49 +0000 2018,RT @AshaRangappa_: So the guy who just got exposed by @nytimes as a complete fraud for claiming to be a billionaire without providing so mu…,0,45,@nytimes
0.6705,2018-10-03 21:26:47+00:00,0.0,0.686,0.314,Wed Oct 03 21:26:47 +0000 2018,RT @nytimes: How Times journalists uncovered the original source of the president’s wealth https://t.co/kBccM5h95D,0,46,@nytimes
0.0,2018-10-03 21:26:47+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:47 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,47,@nytimes
-0.7906,2018-10-03 21:26:45+00:00,0.296,0.704,0.0,Wed Oct 03 21:26:45 +0000 2018,RT @nytimes: Obscene photos. Vulgar texts. Dancers forced to leave. New York City Ballet is facing a #MeToo reckoning in its most difficult…,0,48,@nytimes
-0.6597,2018-10-03 21:26:45+00:00,0.386,0.614,0.0,Wed Oct 03 21:26:45 +0000 2018,@katierogers @nytimes The devil wears Prada... in Africa.,0,49,@nytimes
0.0,2018-10-03 21:26:43+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:43 +0000 2018,"RT @nytimes: President Trump has long sold himself as a self-made billionaire, but a New York Times investigation found that he received at…",0,50,@nytimes
0.0,2018-10-03 21:26:43+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:43 +0000 2018,@bricabracnat @brianstelter @nytimes Hey about Ford’s lawyers being choosy about evidence...? MSM doesn’t care...weird,0,51,@nytimes
0.0,2018-10-03 21:26:43+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:43 +0000 2018,"RT @nytimes: President Trump has long sold himself as a self-made billionaire, but a New York Times investigation found that he received at…",0,52,@nytimes
-0.4215,2018-10-03 21:26:42+00:00,0.109,0.891,0.0,Wed Oct 03 21:26:42 +0000 2018,RT @cenkuygur: With both the @nytimes story about his tax evasion - and his pathological lies about how he was a self-made man - and the at…,0,53,@nytimes
0.6094,2018-10-03 21:26:42+00:00,0.0,0.834,0.166,Wed Oct 03 21:26:42 +0000 2018,@OCpatriot123 @FoxNews @nytimes I'm very proud of her!! and her position on this subject. did you see the other sno… https://t.co/Ix9bjAlyhs,0,54,@nytimes
0.0,2018-10-03 21:26:38+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:38 +0000 2018,@cenkuygur @nytimes Get over it! Zzzzz,0,55,@nytimes
0.0,2018-10-03 21:26:38+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:38 +0000 2018,"RT @carolynryan: We had to bring in extra printing plant workers at @nytimes to put out this 8-page 14,000-word historic investigation. htt…",0,56,@nytimes
0.0,2018-10-03 21:26:38+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:38 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,57,@nytimes
0.1027,2018-10-03 21:26:37+00:00,0.199,0.513,0.288,Wed Oct 03 21:26:37 +0000 2018,@JanetLGO @ScottCoons4 @tfel_tla @SRuhle @nytimes Yep the truth hurts the DonCon?,0,58,@nytimes
-0.9589,2018-10-03 21:26:36+00:00,0.488,0.512,0.0,Wed Oct 03 21:26:36 +0000 2018,@nytimes So sick of the wine abusers whom use excuses you drank wine so sick if all the excuses for abuse gross or… https://t.co/v44S1rmCnR,0,59,@nytimes
-0.5849,2018-10-03 21:26:36+00:00,0.231,0.769,0.0,Wed Oct 03 21:26:36 +0000 2018,@cenkuygur @nytimes it's hard not to be tremendously disappointed in this country that we elected a majority Republ… https://t.co/lnihLZjsOv,0,60,@nytimes
